date,site,rep,AlgalClass,Concentration
6/13/2023,ODNR_1,B,YellowSubstances_avg,3.2315
6/13/2023,ODNR_1,B,Total_avg,52.365
6/13/2023,ODNR_1,C,GreenAlgae_avg,9.372
6/13/2023,ODNR_1,C,Bluegreen_avg,37.22
6/13/2023,ODNR_1,C,Diatom_avg,1.8295
6/13/2023,ODNR_1,C,Cryptophyta_avg,0.3385
6/13/2023,ODNR_1,C,YellowSubstances_avg,3.15
6/13/2023,ODNR_1,C,Total_avg,48.757
6/13/2023,ODNR_2,A,GreenAlgae_avg,12.5415
6/13/2023,ODNR_2,A,Bluegreen_avg,56.8405
6/13/2023,ODNR_2,A,Diatom_avg,2.3415
6/13/2023,ODNR_2,A,Cryptophyta_avg,0
6/13/2023,ODNR_2,A,YellowSubstances_avg,2.9315
6/13/2023,ODNR_2,A,Total_avg,71.723
6/13/2023,ODNR_2,B,GreenAlgae_avg,12.4235
6/13/2023,ODNR_2,B,Bluegreen_avg,56.2325
6/13/2023,ODNR_2,B,Diatom_avg,2.451
6/13/2023,ODNR_2,B,Cryptophyta_avg,0
6/13/2023,ODNR_2,B,YellowSubstances_avg,2.9575
6/13/2023,ODNR_2,B,Total_avg,71.106
6/13/2023,ODNR_2,C,GreenAlgae_avg,12.125
6/13/2023,ODNR_2,C,Bluegreen_avg,55.658
6/13/2023,ODNR_2,C,Diatom_avg,2.5725
6/13/2023,ODNR_2,C,Cryptophyta_avg,0
6/13/2023,ODNR_2,C,YellowSubstances_avg,3.14
6/13/2023,ODNR_2,C,Total_avg,70.357
6/13/2023,ODNR_4,A,GreenAlgae_avg,14.115
6/13/2023,ODNR_4,A,Bluegreen_avg,57.154
6/13/2023,ODNR_4,A,Diatom_avg,2.648
6/13/2023,ODNR_4,A,Cryptophyta_avg,0
6/13/2023,ODNR_4,A,YellowSubstances_avg,3.6745
6/13/2023,ODNR_4,A,Total_avg,73.9155
6/13/2023,ODNR_4,B,GreenAlgae_avg,14.4615
6/13/2023,ODNR_4,B,Bluegreen_avg,59.444
6/13/2023,ODNR_4,B,Diatom_avg,2.425
6/13/2023,ODNR_4,B,Cryptophyta_avg,0
6/13/2023,ODNR_4,B,YellowSubstances_avg,3.5975
6/13/2023,ODNR_4,B,Total_avg,76.3325
6/13/2023,ODNR_4,C,GreenAlgae_avg,14.22
6/13/2023,ODNR_4,C,Bluegreen_avg,59.0935
6/13/2023,ODNR_4,C,Diatom_avg,3.6205
6/13/2023,ODNR_4,C,Cryptophyta_avg,0
6/13/2023,ODNR_4,C,YellowSubstances_avg,3.6925
6/13/2023,ODNR_4,C,Total_avg,76.9335
6/13/2023,ODNR_6,A,GreenAlgae_avg,12.06
6/13/2023,ODNR_6,A,Bluegreen_avg,40.5525
6/13/2023,ODNR_6,A,Diatom_avg,1.874
6/13/2023,ODNR_6,A,Cryptophyta_avg,0
6/13/2023,ODNR_6,A,YellowSubstances_avg,3.815
6/13/2023,ODNR_6,A,Total_avg,54.487
6/13/2023,ODNR_6,B,GreenAlgae_avg,11.595
6/13/2023,ODNR_6,B,Bluegreen_avg,44.9505
6/13/2023,ODNR_6,B,Diatom_avg,3.7345
6/13/2023,ODNR_6,B,Cryptophyta_avg,0.279
6/13/2023,ODNR_6,B,YellowSubstances_avg,4.162
6/13/2023,ODNR_6,B,Total_avg,60.5585
6/13/2023,ODNR_6,C,GreenAlgae_avg,6.4605
6/13/2023,ODNR_6,C,Bluegreen_avg,19.3305
6/13/2023,ODNR_6,C,Diatom_avg,1.0955
6/13/2023,ODNR_6,C,Cryptophyta_avg,0.4605
6/13/2023,ODNR_6,C,YellowSubstances_avg,1.6835
6/13/2023,ODNR_6,C,Total_avg,27.3475
6/20/2023,Bridge,A,GreenAlgae_avg,3.716
6/20/2023,Bridge,A,Bluegreen_avg,30.6955
6/20/2023,Bridge,A,Diatom_avg,5.1045
6/20/2023,Bridge,A,Cryptophyta_avg,0.9185
6/20/2023,Bridge,A,YellowSubstances_avg,3.5695
6/20/2023,Bridge,A,Total_avg,40.434
6/20/2023,Bridge,B,GreenAlgae_avg,4.8255
6/20/2023,Bridge,B,Bluegreen_avg,30.1545
6/20/2023,Bridge,B,Diatom_avg,5.394
6/20/2023,Bridge,B,Cryptophyta_avg,0
6/20/2023,Bridge,B,YellowSubstances_avg,3.1525
6/20/2023,Bridge,B,Total_avg,40.3745
6/20/2023,Bridge,C,GreenAlgae_avg,2.0725
6/20/2023,Bridge,C,Bluegreen_avg,29.263
6/20/2023,Bridge,C,Diatom_avg,5.012
6/20/2023,Bridge,C,Cryptophyta_avg,0.922
6/20/2023,Bridge,C,YellowSubstances_avg,4.1705
6/20/2023,Bridge,C,Total_avg,37.2715
6/20/2023,Buoy_2,A,GreenAlgae_avg,8.5715
6/20/2023,Buoy_2,A,Bluegreen_avg,26.892
6/20/2023,Buoy_2,A,Diatom_avg,17.546
6/20/2023,Buoy_2,A,Cryptophyta_avg,0.431
6/20/2023,Buoy_2,A,YellowSubstances_avg,3.198
6/20/2023,Buoy_2,A,Total_avg,53.441
6/20/2023,Buoy_2,B,GreenAlgae_avg,9.723
6/20/2023,Buoy_2,B,Bluegreen_avg,27.4525
6/20/2023,Buoy_2,B,Diatom_avg,15.9505
6/20/2023,Buoy_2,B,Cryptophyta_avg,1.0505
6/20/2023,Buoy_2,B,YellowSubstances_avg,2.8435
6/20/2023,Buoy_2,B,Total_avg,54.176
6/20/2023,Buoy_2,C,GreenAlgae_avg,10.149
6/20/2023,Buoy_2,C,Bluegreen_avg,27.4045
6/20/2023,Buoy_2,C,Diatom_avg,17.319
6/20/2023,Buoy_2,C,Cryptophyta_avg,0.276
6/20/2023,Buoy_2,C,YellowSubstances_avg,2.461
6/20/2023,Buoy_2,C,Total_avg,55.1475
6/20/2023,Causeway,A,GreenAlgae_avg,11.2975
6/20/2023,Causeway,A,Bluegreen_avg,14.151
6/20/2023,Causeway,A,Diatom_avg,25.505
6/20/2023,Causeway,A,Cryptophyta_avg,0
6/20/2023,Causeway,A,YellowSubstances_avg,2.158
6/20/2023,Causeway,A,Total_avg,50.953
6/20/2023,Causeway,B,GreenAlgae_avg,11.3715
6/20/2023,Causeway,B,Bluegreen_avg,15.343
6/20/2023,Causeway,B,Diatom_avg,27.4925
6/20/2023,Causeway,B,Cryptophyta_avg,0.053
6/20/2023,Causeway,B,YellowSubstances_avg,2.0485
6/20/2023,Causeway,B,Total_avg,54.26
6/20/2023,Causeway,C,GreenAlgae_avg,10.7405
6/20/2023,Causeway,C,Bluegreen_avg,14.68
6/20/2023,Causeway,C,Diatom_avg,25.793
6/20/2023,Causeway,C,Cryptophyta_avg,0
6/20/2023,Causeway,C,YellowSubstances_avg,2.0905
6/20/2023,Causeway,C,Total_avg,51.2135
6/20/2023,EC_1163,A,GreenAlgae_avg,8.7825
6/20/2023,EC_1163,A,Bluegreen_avg,23.7985
6/20/2023,EC_1163,A,Diatom_avg,19.5535
6/20/2023,EC_1163,A,Cryptophyta_avg,0.3195
6/20/2023,EC_1163,A,YellowSubstances_avg,2.503
6/20/2023,EC_1163,A,Total_avg,52.455
6/20/2023,EC_1163,B,GreenAlgae_avg,9.1615
6/20/2023,EC_1163,B,Bluegreen_avg,26.032
6/20/2023,EC_1163,B,Diatom_avg,20.1365
6/20/2023,EC_1163,B,Cryptophyta_avg,0.6495
6/20/2023,EC_1163,B,YellowSubstances_avg,2.536
6/20/2023,EC_1163,B,Total_avg,55.98
6/20/2023,EC_1163,C,GreenAlgae_avg,9.611
6/20/2023,EC_1163,C,Bluegreen_avg,25.09
6/20/2023,EC_1163,C,Diatom_avg,17.535
6/20/2023,EC_1163,C,Cryptophyta_avg,0.6355
6/20/2023,EC_1163,C,YellowSubstances_avg,2.4955
6/20/2023,EC_1163,C,Total_avg,52.8725
6/20/2023,Muddy_Creek,A,GreenAlgae_avg,51.869
6/20/2023,Muddy_Creek,A,Bluegreen_avg,23.7625
6/20/2023,Muddy_Creek,A,Diatom_avg,69.7975
6/20/2023,Muddy_Creek,A,Cryptophyta_avg,0
6/20/2023,Muddy_Creek,A,YellowSubstances_avg,1.588
6/20/2023,Muddy_Creek,A,Total_avg,145.4275
6/20/2023,Muddy_Creek,B,GreenAlgae_avg,48.4055
6/20/2023,Muddy_Creek,B,Bluegreen_avg,23.5825
6/20/2023,Muddy_Creek,B,Diatom_avg,67.05
6/20/2023,Muddy_Creek,B,Cryptophyta_avg,0
6/20/2023,Muddy_Creek,B,YellowSubstances_avg,2.079
6/20/2023,Muddy_Creek,B,Total_avg,139.038
6/20/2023,Muddy_Creek,C,GreenAlgae_avg,49.9915
6/20/2023,Muddy_Creek,C,Bluegreen_avg,24.989
6/20/2023,Muddy_Creek,C,Diatom_avg,70.104
6/20/2023,Muddy_Creek,C,Cryptophyta_avg,0
6/20/2023,Muddy_Creek,C,YellowSubstances_avg,1.8295
6/20/2023,Muddy_Creek,C,Total_avg,145.084
6/20/2023,ODNR_1,A,GreenAlgae_avg,7.4245
6/20/2023,ODNR_1,A,Bluegreen_avg,18.592
6/20/2023,ODNR_1,A,Diatom_avg,19.078
6/20/2023,ODNR_1,A,Cryptophyta_avg,0.158
6/20/2023,ODNR_1,A,YellowSubstances_avg,3.1765
6/20/2023,ODNR_1,A,Total_avg,45.252
6/20/2023,ODNR_1,B,GreenAlgae_avg,8.934
6/20/2023,ODNR_1,B,Bluegreen_avg,18.7675
6/20/2023,ODNR_1,B,Diatom_avg,20.4455
6/20/2023,ODNR_1,B,Cryptophyta_avg,0.038
6/20/2023,ODNR_1,B,YellowSubstances_avg,2.5355
6/20/2023,ODNR_1,B,Total_avg,48.185
6/20/2023,ODNR_1,C,GreenAlgae_avg,8.791
6/20/2023,ODNR_1,C,Bluegreen_avg,19.096
6/20/2023,ODNR_1,C,Diatom_avg,20.166
6/20/2023,ODNR_1,C,Cryptophyta_avg,0
6/20/2023,ODNR_1,C,YellowSubstances_avg,2.784
6/20/2023,ODNR_1,C,Total_avg,48.053
6/20/2023,ODNR_2,A,GreenAlgae_avg,6.027
6/20/2023,ODNR_2,A,Bluegreen_avg,27.876
6/20/2023,ODNR_2,A,Diatom_avg,3.9115
6/20/2023,ODNR_2,A,Cryptophyta_avg,0.1365
6/20/2023,ODNR_2,A,YellowSubstances_avg,2.6525
6/20/2023,ODNR_2,A,Total_avg,37.949
6/20/2023,ODNR_2,B,GreenAlgae_avg,6.6955
6/20/2023,ODNR_2,B,Bluegreen_avg,27.849
6/20/2023,ODNR_2,B,Diatom_avg,2.7205
6/20/2023,ODNR_2,B,Cryptophyta_avg,1.492
6/20/2023,ODNR_2,B,YellowSubstances_avg,2.99
6/20/2023,ODNR_2,B,Total_avg,38.758
6/20/2023,ODNR_2,C,GreenAlgae_avg,5.6615
6/20/2023,ODNR_2,C,Bluegreen_avg,26.454
6/20/2023,ODNR_2,C,Diatom_avg,3.8185
6/20/2023,ODNR_2,C,Cryptophyta_avg,0.047
6/20/2023,ODNR_2,C,YellowSubstances_avg,2.815
6/20/2023,ODNR_2,C,Total_avg,35.98
6/20/2023,ODNR_4,A,GreenAlgae_avg,26.8885
6/20/2023,ODNR_4,A,Bluegreen_avg,58.401
6/20/2023,ODNR_4,A,Diatom_avg,53.998
6/20/2023,ODNR_4,A,Cryptophyta_avg,0
6/20/2023,ODNR_4,A,YellowSubstances_avg,1.8965
6/20/2023,ODNR_4,A,Total_avg,139.286
6/20/2023,ODNR_4,B,GreenAlgae_avg,30.451
6/20/2023,ODNR_4,B,Bluegreen_avg,56.163
6/20/2023,ODNR_4,B,Diatom_avg,54.0075
6/20/2023,ODNR_4,B,Cryptophyta_avg,0
6/20/2023,ODNR_4,B,YellowSubstances_avg,0.6195
6/20/2023,ODNR_4,B,Total_avg,140.62
6/20/2023,ODNR_4,C,GreenAlgae_avg,29.285
6/20/2023,ODNR_4,C,Bluegreen_avg,55.9205
6/20/2023,ODNR_4,C,Diatom_avg,51.1065
6/20/2023,ODNR_4,C,Cryptophyta_avg,0
6/20/2023,ODNR_4,C,YellowSubstances_avg,1.6425
6/20/2023,ODNR_4,C,Total_avg,136.311
6/20/2023,ODNR_6,A,GreenAlgae_avg,5.1585
6/20/2023,ODNR_6,A,Bluegreen_avg,25.388
6/20/2023,ODNR_6,A,Diatom_avg,5.2705
6/20/2023,ODNR_6,A,Cryptophyta_avg,0.473
6/20/2023,ODNR_6,A,YellowSubstances_avg,3.3025
6/20/2023,ODNR_6,A,Total_avg,36.289
6/20/2023,ODNR_6,B,GreenAlgae_avg,4.1895
6/20/2023,ODNR_6,B,Bluegreen_avg,24.7365
6/20/2023,ODNR_6,B,Diatom_avg,4.5385
6/20/2023,ODNR_6,B,Cryptophyta_avg,1.131
6/20/2023,ODNR_6,B,YellowSubstances_avg,3.829
6/20/2023,ODNR_6,B,Total_avg,34.595
6/20/2023,ODNR_6,C,GreenAlgae_avg,4.9835
6/20/2023,ODNR_6,C,Bluegreen_avg,25.71
6/20/2023,ODNR_6,C,Diatom_avg,5.4035
6/20/2023,ODNR_6,C,Cryptophyta_avg,0.454
6/20/2023,ODNR_6,C,YellowSubstances_avg,3.282
6/20/2023,ODNR_6,C,Total_avg,36.551
6/27/2023,Bells,A,GreenAlgae_avg,2.3235
6/27/2023,Bells,A,Bluegreen_avg,4.789
6/27/2023,Bells,A,Diatom_avg,15.5665
6/27/2023,Bells,A,Cryptophyta_avg,0.068
6/27/2023,Bells,A,YellowSubstances_avg,3.076
6/27/2023,Bells,A,Total_avg,22.746
6/27/2023,Bells,B,GreenAlgae_avg,1.9385
6/27/2023,Bells,B,Bluegreen_avg,4.8605
6/27/2023,Bells,B,Diatom_avg,15.7665
6/27/2023,Bells,B,Cryptophyta_avg,0
6/27/2023,Bells,B,YellowSubstances_avg,2.681
6/27/2023,Bells,B,Total_avg,22.5665
6/27/2023,Bells,C,GreenAlgae_avg,3.2125
6/27/2023,Bells,C,Bluegreen_avg,4.4625
6/27/2023,Bells,C,Diatom_avg,15.282
6/27/2023,Bells,C,Cryptophyta_avg,0.0785
6/27/2023,Bells,C,YellowSubstances_avg,2.8635
6/27/2023,Bells,C,Total_avg,23.0365
6/27/2023,Bridge,A,GreenAlgae_avg,6.566
6/27/2023,Bridge,A,Bluegreen_avg,15.639
6/27/2023,Bridge,A,Diatom_avg,10.361
6/27/2023,Bridge,A,Cryptophyta_avg,0.7085
6/27/2023,Bridge,A,YellowSubstances_avg,3.5005
6/27/2023,Bridge,A,Total_avg,33.275
6/27/2023,Bridge,B,GreenAlgae_avg,6.9275
6/27/2023,Bridge,B,Bluegreen_avg,17.819
6/27/2023,Bridge,B,Diatom_avg,10.8145
6/27/2023,Bridge,B,Cryptophyta_avg,1.96
6/27/2023,Bridge,B,YellowSubstances_avg,3.221
6/27/2023,Bridge,B,Total_avg,37.5205
6/27/2023,Bridge,C,GreenAlgae_avg,7.4095
6/27/2023,Bridge,C,Bluegreen_avg,18.788
6/27/2023,Bridge,C,Diatom_avg,11.258
6/27/2023,Bridge,C,Cryptophyta_avg,0.6945
6/27/2023,Bridge,C,YellowSubstances_avg,3.425
6/27/2023,Bridge,C,Total_avg,38.15
6/27/2023,Buoy_2,A,GreenAlgae_avg,2.7095
6/27/2023,Buoy_2,A,Bluegreen_avg,6.9805
6/27/2023,Buoy_2,A,Diatom_avg,14.4895
6/27/2023,Buoy_2,A,Cryptophyta_avg,0.1855
6/27/2023,Buoy_2,A,YellowSubstances_avg,3.1675
6/27/2023,Buoy_2,A,Total_avg,24.367
6/27/2023,Buoy_2,B,GreenAlgae_avg,3.0295
6/27/2023,Buoy_2,B,Bluegreen_avg,6.6405
6/27/2023,Buoy_2,B,Diatom_avg,16.2835
6/27/2023,Buoy_2,B,Cryptophyta_avg,0.2185
6/27/2023,Buoy_2,B,YellowSubstances_avg,2.8565
6/27/2023,Buoy_2,B,Total_avg,26.173
6/27/2023,Buoy_2,C,GreenAlgae_avg,2.206
6/27/2023,Buoy_2,C,Bluegreen_avg,6.2995
6/27/2023,Buoy_2,C,Diatom_avg,14.6055
6/27/2023,Buoy_2,C,Cryptophyta_avg,0.0655
6/27/2023,Buoy_2,C,YellowSubstances_avg,3.2595
6/27/2023,Buoy_2,C,Total_avg,23.176
6/27/2023,Causeway,A,GreenAlgae_avg,3.2165
6/27/2023,Causeway,A,Bluegreen_avg,6.0385
6/27/2023,Causeway,A,Diatom_avg,23.772
6/27/2023,Causeway,A,Cryptophyta_avg,0.1845
6/27/2023,Causeway,A,YellowSubstances_avg,2.9425
6/27/2023,Causeway,A,Total_avg,33.213
6/27/2023,Causeway,B,GreenAlgae_avg,4.3575
6/27/2023,Causeway,B,Bluegreen_avg,7.475
6/27/2023,Causeway,B,Diatom_avg,22.717
6/27/2023,Causeway,B,Cryptophyta_avg,0.0025
6/27/2023,Causeway,B,YellowSubstances_avg,3.418
6/27/2023,Causeway,B,Total_avg,34.5535
6/27/2023,Causeway,C,GreenAlgae_avg,4.4695
6/27/2023,Causeway,C,Bluegreen_avg,7.2425
6/27/2023,Causeway,C,Diatom_avg,24.0325
6/27/2023,Causeway,C,Cryptophyta_avg,0
6/27/2023,Causeway,C,YellowSubstances_avg,3.088
6/27/2023,Causeway,C,Total_avg,35.745
6/27/2023,EC_1163,A,GreenAlgae_avg,2.59
6/27/2023,EC_1163,A,Bluegreen_avg,1.736
6/27/2023,EC_1163,A,Diatom_avg,12.0365
6/27/2023,EC_1163,A,Cryptophyta_avg,0
6/27/2023,EC_1163,A,YellowSubstances_avg,2.3675
6/27/2023,EC_1163,A,Total_avg,16.3635
6/27/2023,EC_1163,B,GreenAlgae_avg,1.5155
6/27/2023,EC_1163,B,Bluegreen_avg,1.395
6/27/2023,EC_1163,B,Diatom_avg,12.723
6/27/2023,EC_1163,B,Cryptophyta_avg,0.0925
6/27/2023,EC_1163,B,YellowSubstances_avg,2.0245
6/27/2023,EC_1163,B,Total_avg,15.7235
6/27/2023,EC_1163,C,GreenAlgae_avg,2.7545
6/27/2023,EC_1163,C,Bluegreen_avg,2.0675
6/27/2023,EC_1163,C,Diatom_avg,12.9445
6/27/2023,EC_1163,C,Cryptophyta_avg,0
6/27/2023,EC_1163,C,YellowSubstances_avg,2.4915
6/27/2023,EC_1163,C,Total_avg,17.7665
6/27/2023,Muddy_Creek,A,GreenAlgae_avg,26.1195
6/27/2023,Muddy_Creek,A,Bluegreen_avg,21.2115
6/27/2023,Muddy_Creek,A,Diatom_avg,55.261
6/27/2023,Muddy_Creek,A,Cryptophyta_avg,3.718
6/27/2023,Muddy_Creek,A,YellowSubstances_avg,1.436
6/27/2023,Muddy_Creek,A,Total_avg,106.31
6/27/2023,Muddy_Creek,B,GreenAlgae_avg,25.9245
6/27/2023,Muddy_Creek,B,Bluegreen_avg,21.289
6/27/2023,Muddy_Creek,B,Diatom_avg,51.8395
6/27/2023,Muddy_Creek,B,Cryptophyta_avg,0
6/27/2023,Muddy_Creek,B,YellowSubstances_avg,0.093
6/27/2023,Muddy_Creek,B,Total_avg,99.0545
6/27/2023,Muddy_Creek,C,GreenAlgae_avg,25.7565
6/27/2023,Muddy_Creek,C,Bluegreen_avg,22.7975
6/27/2023,Muddy_Creek,C,Diatom_avg,56.0245
6/27/2023,Muddy_Creek,C,Cryptophyta_avg,0.4165
6/27/2023,Muddy_Creek,C,YellowSubstances_avg,0.763
6/27/2023,Muddy_Creek,C,Total_avg,104.995
6/27/2023,ODNR_1,A,GreenAlgae_avg,4.2505
6/27/2023,ODNR_1,A,Bluegreen_avg,6.3815
6/27/2023,ODNR_1,A,Diatom_avg,18.208
6/27/2023,ODNR_1,A,Cryptophyta_avg,0
6/27/2023,ODNR_1,A,YellowSubstances_avg,2.481
6/27/2023,ODNR_1,A,Total_avg,28.841
6/27/2023,ODNR_1,B,GreenAlgae_avg,4.346
6/27/2023,ODNR_1,B,Bluegreen_avg,5.8465
6/27/2023,ODNR_1,B,Diatom_avg,21.307
6/27/2023,ODNR_1,B,Cryptophyta_avg,0
6/27/2023,ODNR_1,B,YellowSubstances_avg,2.964
6/27/2023,ODNR_1,B,Total_avg,31.501
6/27/2023,ODNR_1,C,GreenAlgae_avg,3.5555
6/27/2023,ODNR_1,C,Bluegreen_avg,6.517
6/27/2023,ODNR_1,C,Diatom_avg,17.5995
6/27/2023,ODNR_1,C,Cryptophyta_avg,0
6/27/2023,ODNR_1,C,YellowSubstances_avg,2.69
6/27/2023,ODNR_1,C,Total_avg,27.6725
6/27/2023,ODNR_2,A,GreenAlgae_avg,5.15
6/27/2023,ODNR_2,A,Bluegreen_avg,8.251
6/27/2023,ODNR_2,A,Diatom_avg,9.315
6/27/2023,ODNR_2,A,Cryptophyta_avg,3.6715
6/27/2023,ODNR_2,A,YellowSubstances_avg,3.1085
6/27/2023,ODNR_2,A,Total_avg,26.3875
6/27/2023,ODNR_2,B,GreenAlgae_avg,5.067
6/27/2023,ODNR_2,B,Bluegreen_avg,9.277
6/27/2023,ODNR_2,B,Diatom_avg,10.2575
6/27/2023,ODNR_2,B,Cryptophyta_avg,1.553
6/27/2023,ODNR_2,B,YellowSubstances_avg,3.4025
6/27/2023,ODNR_2,B,Total_avg,26.154
6/27/2023,ODNR_2,C,GreenAlgae_avg,4.7375
6/27/2023,ODNR_2,C,Bluegreen_avg,8.782
6/27/2023,ODNR_2,C,Diatom_avg,10.404
6/27/2023,ODNR_2,C,Cryptophyta_avg,2.1715
6/27/2023,ODNR_2,C,YellowSubstances_avg,3.057
6/27/2023,ODNR_2,C,Total_avg,26.096
6/27/2023,ODNR_4,A,GreenAlgae_avg,31.508
6/27/2023,ODNR_4,A,Bluegreen_avg,41.7655
6/27/2023,ODNR_4,A,Diatom_avg,69.1565
6/27/2023,ODNR_4,A,Cryptophyta_avg,0.8385
6/27/2023,ODNR_4,A,YellowSubstances_avg,2.2705
6/27/2023,ODNR_4,A,Total_avg,143.27
6/27/2023,ODNR_4,B,GreenAlgae_avg,36.6305
6/27/2023,ODNR_4,B,Bluegreen_avg,41.516
6/27/2023,ODNR_4,B,Diatom_avg,67.333
6/27/2023,ODNR_4,B,Cryptophyta_avg,5.611
6/27/2023,ODNR_4,B,YellowSubstances_avg,2.108
6/27/2023,ODNR_4,B,Total_avg,151.0885
6/27/2023,ODNR_4,C,GreenAlgae_avg,34.2625
6/27/2023,ODNR_4,C,Bluegreen_avg,41.351
6/27/2023,ODNR_4,C,Diatom_avg,65.022
6/27/2023,ODNR_4,C,Cryptophyta_avg,0
6/27/2023,ODNR_4,C,YellowSubstances_avg,1.815
6/27/2023,ODNR_4,C,Total_avg,140.6365
6/27/2023,ODNR_6,A,GreenAlgae_avg,7.9065
6/27/2023,ODNR_6,A,Bluegreen_avg,15.3495
6/27/2023,ODNR_6,A,Diatom_avg,7.501
6/27/2023,ODNR_6,A,Cryptophyta_avg,4.7075
6/27/2023,ODNR_6,A,YellowSubstances_avg,3.06
6/27/2023,ODNR_6,A,Total_avg,35.464
6/27/2023,ODNR_6,B,GreenAlgae_avg,8.095
6/27/2023,ODNR_6,B,Bluegreen_avg,14.3915
6/27/2023,ODNR_6,B,Diatom_avg,7.0655
6/27/2023,ODNR_6,B,Cryptophyta_avg,2.8575
6/27/2023,ODNR_6,B,YellowSubstances_avg,3.49
6/27/2023,ODNR_6,B,Total_avg,32.4075
6/27/2023,ODNR_6,C,GreenAlgae_avg,8.4495
6/27/2023,ODNR_6,C,Bluegreen_avg,16.092
6/27/2023,ODNR_6,C,Diatom_avg,6.6615
6/27/2023,ODNR_6,C,Cryptophyta_avg,3.478
6/27/2023,ODNR_6,C,YellowSubstances_avg,3.045
6/27/2023,ODNR_6,C,Total_avg,34.681
7/11/2023,Bells,A,GreenAlgae_avg,3.6495
7/11/2023,Bells,A,Bluegreen_avg,6.1475
7/11/2023,Bells,A,Diatom_avg,8.8135
7/11/2023,Bells,A,Cryptophyta_avg,2.139
7/11/2023,Bells,A,YellowSubstances_avg,1.8635
7/11/2023,Bells,A,Total_avg,20.75
7/11/2023,Bells,B,GreenAlgae_avg,4.611
7/11/2023,Bells,B,Bluegreen_avg,7.4555
7/11/2023,Bells,B,Diatom_avg,9.7195
7/11/2023,Bells,B,Cryptophyta_avg,1.147
7/11/2023,Bells,B,YellowSubstances_avg,1.339
7/11/2023,Bells,B,Total_avg,22.9315
7/11/2023,Bells,C,GreenAlgae_avg,3.393
7/11/2023,Bells,C,Bluegreen_avg,6.2705
7/11/2023,Bells,C,Diatom_avg,9.0135
7/11/2023,Bells,C,Cryptophyta_avg,1.804
7/11/2023,Bells,C,YellowSubstances_avg,1.5065
7/11/2023,Bells,C,Total_avg,20.479
7/11/2023,Bridge,A,GreenAlgae_avg,15.7335
7/11/2023,Bridge,A,Bluegreen_avg,76.885
7/11/2023,Bridge,A,Diatom_avg,8.3475
7/11/2023,Bridge,A,Cryptophyta_avg,0
7/11/2023,Bridge,A,YellowSubstances_avg,2.5125
7/11/2023,Bridge,A,Total_avg,100.968
7/11/2023,Bridge,B,GreenAlgae_avg,13.386
7/11/2023,Bridge,B,Bluegreen_avg,74.5535
7/11/2023,Bridge,B,Diatom_avg,8.254
7/11/2023,Bridge,B,Cryptophyta_avg,0
7/11/2023,Bridge,B,YellowSubstances_avg,3.0095
7/11/2023,Bridge,B,Total_avg,96.19
7/11/2023,Bridge,C,GreenAlgae_avg,14.9145
7/11/2023,Bridge,C,Bluegreen_avg,76.4315
7/11/2023,Bridge,C,Diatom_avg,6.79
7/11/2023,Bridge,C,Cryptophyta_avg,0
7/11/2023,Bridge,C,YellowSubstances_avg,2.8215
7/11/2023,Bridge,C,Total_avg,98.1385
7/11/2023,Buoy_2,A,GreenAlgae_avg,10.1855
7/11/2023,Buoy_2,A,Bluegreen_avg,41.686
7/11/2023,Buoy_2,A,Diatom_avg,15.4235
7/11/2023,Buoy_2,A,Cryptophyta_avg,0
7/11/2023,Buoy_2,A,YellowSubstances_avg,2.886
7/11/2023,Buoy_2,A,Total_avg,67.2955
7/11/2023,Buoy_2,B,GreenAlgae_avg,11.451
7/11/2023,Buoy_2,B,Bluegreen_avg,41.266
7/11/2023,Buoy_2,B,Diatom_avg,13.553
7/11/2023,Buoy_2,B,Cryptophyta_avg,0
7/11/2023,Buoy_2,B,YellowSubstances_avg,2.8495
7/11/2023,Buoy_2,B,Total_avg,66.273
7/11/2023,Buoy_2,C,GreenAlgae_avg,10.0865
7/11/2023,Buoy_2,C,Bluegreen_avg,43.8125
7/11/2023,Buoy_2,C,Diatom_avg,17.5415
7/11/2023,Buoy_2,C,Cryptophyta_avg,0
7/11/2023,Buoy_2,C,YellowSubstances_avg,3.0065
7/11/2023,Buoy_2,C,Total_avg,71.4395
7/11/2023,Causeway,A,GreenAlgae_avg,17.1175
7/11/2023,Causeway,A,Bluegreen_avg,19.013
7/11/2023,Causeway,A,Diatom_avg,6.486
7/11/2023,Causeway,A,Cryptophyta_avg,0
7/11/2023,Causeway,A,YellowSubstances_avg,2.254
7/11/2023,Causeway,A,Total_avg,42.6155
7/11/2023,Causeway,B,GreenAlgae_avg,15.855
7/11/2023,Causeway,B,Bluegreen_avg,19.547
7/11/2023,Causeway,B,Diatom_avg,7.8445
7/11/2023,Causeway,B,Cryptophyta_avg,0
7/11/2023,Causeway,B,YellowSubstances_avg,2.2965
7/11/2023,Causeway,B,Total_avg,43.2455
7/11/2023,Causeway,C,GreenAlgae_avg,16.391
7/11/2023,Causeway,C,Bluegreen_avg,21.2235
7/11/2023,Causeway,C,Diatom_avg,9.1685
7/11/2023,Causeway,C,Cryptophyta_avg,0.008
7/11/2023,Causeway,C,YellowSubstances_avg,2.4445
7/11/2023,Causeway,C,Total_avg,46.7915
7/11/2023,EC_1163,A,GreenAlgae_avg,7.5755
7/11/2023,EC_1163,A,Bluegreen_avg,44.471
